children;days_employed;dob_years;education;education_id;family_status;family_status_id;gender;income_type;debt;total_income;purpose
0;-1351.9039341911673;44;высшее;1;Не женат / не замужем;4;Ж;компаньон;0;383695.13944013615;автомобиль
2;-617.0451332201027;40;среднее;2;женат / замужем;0;Ж;сотрудник;1;107034.05430975543;недвижимость
0;-6662.063682137492;50;высшее;1;гражданский брак;1;Ж;госслужащий;0;213205.4883609283;свадьба
0;;54;среднее;2;вдовец / вдова;2;Ж;сотрудник;0;;образование
0;;50;среднее;2;женат / замужем;0;Ж;сотрудник;0;;образование
0;385977.0471947659;55;среднее;2;женат / замужем;0;Ж;пенсионер;0;53414.22233353591;автомобиль
0;-4216.069571699342;40;среднее;2;женат / замужем;0;Ж;сотрудник;0;137434.3352542148;недвижимость
2;-2245.669174097367;31;среднее;2;гражданский брак;1;Ж;сотрудник;0;81817.51340072176;свадьба
3;-721.286020465681;35;начальное;4;женат / замужем;0;М;сотрудник;0;77981.56441287894;недвижимость
0;354035.89553158055;63;среднее;2;женат / замужем;0;Ж;пенсионер;0;45764.974719655234;недвижимость
0;-369.82129136240655;57;высшее;1;женат / замужем;0;М;сотрудник;0;206812.1410739525;автомобиль
0;-1335.8847298203787;43;среднее;2;женат / замужем;0;М;сотрудник;0;138990.67194089733;образование
0;;57;среднее;2;женат / замужем;0;Ж;сотрудник;0;;автомобиль
0;-2017.3046467084716;60;высшее;1;гражданский брак;1;М;сотрудник;0;92857.37521603267;свадьба
0;-2335.9542923985778;55;среднее;2;в разводе;3;М;сотрудник;0;62775.03491849812;недвижимость
0;-503.6478303669569;29;среднее;2;Не женат / не замужем;4;Ж;сотрудник;0;60993.04824583069;автомобиль
0;-384.7199217739103;39;высшее;1;в разводе;3;Ж;компаньон;0;210918.62362619105;автомобиль
0;;51;среднее;2;женат / замужем;0;Ж;сотрудник;0;;автомобиль
1;-1437.1161903750026;34;начальное;4;женат / замужем;0;М;сотрудник;0;150616.13755885643;образование
0;-2722.8133733230316;49;среднее;2;гражданский брак;1;М;компаньон;0;167813.63146249612;свадьба
1;;34;ВЫСШЕЕ;1;женат / замужем;0;Ж;компаньон;0;;недвижимость
0;-4969.434223221846;48;среднее;2;женат / замужем;0;Ж;сотрудник;0;161857.86427633316;образование
1;-2375.176005655701;55;среднее;2;гражданский брак;1;М;сотрудник;1;92001.0688739763;свадьба
3;;38;высшее;1;гражданский брак;1;М;компаньон;0;;образование
1;-3746.7988350918927;41;Среднее;2;женат / замужем;0;М;госслужащий;0;172219.94315678623;образование
0;347780.8992919886;58;среднее;2;вдовец / вдова;2;М;пенсионер;0;74148.16005860099;автомобиль
0;329640.77628082805;57;среднее;2;гражданский брак;1;Ж;пенсионер;0;66593.695327449;свадьба
2;-780.5034923865462;37;ВЫСШЕЕ;1;женат / замужем;0;Ж;госслужащий;0;199621.16478715374;недвижимость
0;-5715.0801810425855;49;высшее;1;женат / замужем;0;М;компаньон;0;277550.1897436055;автомобиль
2;-1579.1198357037965;55;высшее;1;женат / замужем;0;Ж;компаньон;0;402317.98511162953;автомобиль
0;-967.460948492012;49;среднее;2;женат / замужем;0;Ж;сотрудник;0;184697.54502134942;недвижимость
0;337968.9599278692;55;СРЕДНЕЕ;2;Не женат / не замужем;4;Ж;пенсионер;0;142954.3903805841;образование
0;-1700.8448175044728;1;высшее;1;женат / замужем;0;Ж;компаньон;0;75401.83129563494;образование
0;-530.0829453174058;30;высшее;1;Не женат / не замужем;4;М;сотрудник;0;278531.6916576581;образование
0;-1959.0958063203645;49;высшее;1;гражданский брак;1;М;сотрудник;0;59981.91127837056;недвижимость
0;-1888.2179848368828;46;среднее;2;Не женат / не замужем;4;Ж;сотрудник;0;49919.83180587628;недвижимость
0;-254.30405929763248;29;среднее;2;женат / замужем;0;М;госслужащий;0;171183.54547176982;образование
0;-1524.3451580603394;45;высшее;1;женат / замужем;0;Ж;сотрудник;0;427286.6739157237;автомобиль
1;-1131.4037846757851;30;среднее;2;Не женат / не замужем;4;Ж;сотрудник;1;104736.8817650359;недвижимость
0;;58;Среднее;2;вдовец / вдова;2;Ж;пенсионер;0;;недвижимость
0;-151.91906167005345;25;среднее;2;женат / замужем;0;Ж;сотрудник;0;47530.976548672195;недвижимость
1;;53;среднее;2;женат / замужем;0;Ж;сотрудник;0;;образование
0;381077.0311635397;64;среднее;2;Не женат / не замужем;4;Ж;пенсионер;0;59900.2690998069;автомобиль
0;;50;среднее;2;женат / замужем;0;Ж;сотрудник;0;;автомобиль
2;-2138.4156872301123;45;неоконченное высшее;3;женат / замужем;0;М;сотрудник;0;136802.37632925846;недвижимость
0;-1725.2266456310554;28;высшее;1;Не женат / не замужем;4;М;госслужащий;0;210397.58752790076;недвижимость
0;-773.5961533408234;35;среднее;2;женат / замужем;0;М;сотрудник;1;151676.69896224857;недвижимость
0;-191.07553891679703;30;высшее;1;женат / замужем;0;Ж;сотрудник;0;138937.7273173955;недвижимость
0;344799.62868136435;63;среднее;2;женат / замужем;0;Ж;пенсионер;0;101066.28924591158;недвижимость
0;-3229.8522889296787;57;среднее;2;женат / замужем;0;Ж;сотрудник;0;318749.72043065476;недвижимость
0;;73;Среднее;2;Не женат / не замужем;4;Ж;пенсионер;1;;автомобиль
1;-2449.7504725982417;41;среднее;2;Не женат / не замужем;4;Ж;компаньон;0;133626.44091752515;автомобиль
0;354930.32732484926;68;высшее;1;женат / замужем;0;М;пенсионер;0;535689.0656943917;недвижимость
0;-2975.560065245133;50;среднее;2;в разводе;3;Ж;сотрудник;0;53997.74552758335;образование
1;-755.8302100588052;32;высшее;1;женат / замужем;0;М;сотрудник;0;166745.4659074096;недвижимость
0;-1819.2070033741006;55;высшее;1;гражданский брак;1;Ж;сотрудник;0;461193.7956073636;свадьба
0;-137.73344628291525;50;среднее;2;гражданский брак;1;М;сотрудник;1;107600.51906884744;образование
1;-121.81240097182;29;среднее;2;женат / замужем;0;М;сотрудник;0;140024.21356585054;образование
0;343381.78824665933;61;среднее;2;гражданский брак;1;Ж;пенсионер;0;77343.05526543986;свадьба
0;326154.5030538061;61;среднее;2;в разводе;3;Ж;пенсионер;1;63873.246006545196;автомобиль
1;-804.1200356489155;33;высшее;1;гражданский брак;1;Ж;госслужащий;0;102354.67658358197;недвижимость
1;-1152.0272751547773;30;среднее;2;гражданский брак;1;Ж;сотрудник;0;82029.8673198815;недвижимость
0;-3092.421030508337;55;среднее;2;женат / замужем;0;М;сотрудник;0;178596.43513733416;образование
0;;40;среднее;2;женат / замужем;0;М;сотрудник;0;;образование
2;-2221.5133710800046;34;высшее;1;женат / замужем;0;М;сотрудник;0;408304.9605040125;недвижимость
0;;62;среднее;2;женат / замужем;0;М;пенсионер;0;;недвижимость
1;-330.21214625152817;27;высшее;1;Не женат / не замужем;4;Ж;компаньон;0;311272.613125878;недвижимость
1;-3957.1302111773557;37;среднее;2;женат / замужем;0;Ж;компаньон;0;101107.89918489943;недвижимость
